Cat1,AvgS1,M1,Co1,Cat2,AvgS2,M2,Co2,Cat3,AvgS3,M3,Co3,Cat4,AvgS4,M4,Co4,NumDeg,NumCertf,NumJobs,AverageMonths
Management,79819.50204,22,0,Executive,123893.3069,46,0,Management,79819.50204,33,1,Management,79819.50204,21,1,3,3,4,30.5
HR,51182.90816,2,1,HR,51182.90816,26,1,Executive,123893.3069,12,1,HR,51182.90816,42,1,3,3,4,20.5
HR,74993,14,1,HR,51182.90816,6,1,HR,51182.90816,12,1,HR,51182.90816,9,1,3,3,4,10.25
HR,51182.90816,7,1,Executive,123893.3069,22,1,Management,79819.50204,13,1,HR,51182.90816,8,1,3,3,4,12.5
HR,51182.90816,130,0,HR,30400,36,1,Other,53085.31717,12,0,Management,47729,337,1,3,3,4,128.75
HR,51182.90816,12,1,IT,69783.6369,36,1,Other,53085.31717,36,1,HR,51182.90816,19,1,3,1,4,25.75
HR,51182.90816,8,1,HR,51182.90816,8,1,HR,51182.90816,44,1,Sales,60877.01504,13,1,3,3,4,18.25
Finance,60991.45474,15,1,Other,53085.31717,57,1,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,18
Finance,60991.45474,11,1,Other,53085.31717,11,0,Unemployed,0,11,1,Unemployed,0,0,1,3,3,3,8.25
Finance,60991.45474,2,1,Other,53085.31717,213,0,Management,79819.50204,172,1,Other,53085.31717,76,1,3,3,4,115.75
Academia,67941.51852,84,1,Academia,67941.51852,24,0,Other,53085.31717,25,0,Unemployed,0,0,0,1,1,3,33.25
Academia,67941.51852,84,1,Academia,67941.51852,24,0,Other,53085.31717,25,0,Unemployed,0,0,0,1,1,3,33.25
Academia,67941.51852,33,0,Other,53085.31717,3,1,Academia,63461.28125,14,1,Academia,67941.51852,2,0,2,1,4,13
Academia,67941.51852,33,0,Other,53085.31717,3,1,Academia,63461.28125,14,1,Academia,67941.51852,2,0,2,1,4,13
Academia,29450,11,1,Academia,41346.78947,27,1,Other,53085.31717,19,1,Other,53085.31717,3,0,3,3,4,15
Academia,63461.28125,7,1,Academia,63461.28125,69,1,Executive,123893.3069,9,1,Executive,116258.75,21,1,2,1,4,26.5
Academia,63461.28125,3,1,Academia,63461.28125,3,1,IT,69783.6369,19,0,IT,93117.75,17,0,3,3,4,10.5
Academia,63461.28125,75,0,Academia,41346.78947,11,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,21.5
Academia,42492.8,67,0,Academia,41346.78947,76,0,IT,69783.6369,8,0,Unemployed,0,0,0,3,3,3,37.75
Academia,42492.8,67,0,Academia,41346.78947,76,0,IT,69783.6369,8,0,Unemployed,0,0,0,3,3,3,37.75
Academia,42492.8,4,1,Academia,63461.28125,2,1,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,1.5
Academia,42492.8,143,0,Academia,41346.78947,3,0,Academia,63461.28125,4,0,Unemployed,0,0,0,3,3,3,37.5
Academia,42492.8,21,0,Engineering,48352.4,3,0,Academia,63461.28125,3,0,Engineering,48352.4,3,0,3,3,4,7.5
Academia,42492.8,12,1,IT,93658.74634,11,0,Engineering,81584.97869,26,0,IT,63701.34483,2,0,3,3,4,12.75
Academia,42492.8,3,1,IT,69783.6369,50,0,IT,69783.6369,20,0,Engineering,93658.74634,31,0,3,3,4,26
Academia,42492.8,7,1,Academia,28500,3,0,IT,69783.6369,46,0,Engineering,81584.97869,12,0,3,3,4,17
Academia,42492.8,7,0,Unemployed,0,3,1,Academia,63461.28125,7,0,Academia,63461.28125,12,0,3,3,4,7.25
Academia,42492.8,11,1,Academia,63461.28125,12,1,Executive,123893.3069,18,1,Engineering,77272.16667,34,0,3,3,4,18.75
Academia,63461.28125,3,0,Academia,41346.78947,36,1,Academia,63461.28125,3,0,Academia,63461.28125,6,1,3,3,4,12
Academia,63461.28125,3,1,Finance,60991.45474,19,0,IT,69783.6369,9,0,IT,69783.6369,20,0,3,3,4,12.75
Management,69720.57143,43,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,1,10.75
Management,69720.57143,9,0,Management,79488,3,1,Executive,123893.3069,9,1,Management,46892.07895,6,1,3,3,4,6.75
Management,69720.57143,27,1,Unemployed,45663,68,1,Sales,47142.92286,18,0,Management,56842.5,28,1,1,1,4,35.25
Management,69720.57143,24,0,IT,69783.6369,31,0,IT,69783.6369,194,0,Academia,63461.28125,8,0,3,3,4,64.25
Management,69720.57143,46,1,Unemployed,0,80,0,IT,69783.6369,11,0,IT,90009.5,118,0,3,3,4,63.75
Management,79819.50204,55,0,IT,69783.6369,14,0,Management,79819.50204,57,0,Management,79819.50204,5,0,3,3,4,32.75
IT,69783.6369,6,1,Management,60877.01504,18,1,Sales,47142.92286,31,1,IT,40650.81818,17,1,2,1,4,18
IT,69783.6369,12,1,HR,51182.90816,36,1,HR,51182.90816,43,1,HR,51182.90816,17,1,2,1,4,27
HR,51182.90816,167,1,HR,52756.71429,67,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,58.5
Operations,69434.83383,12,1,Operations,39456,23,1,Consultant,78074.16822,4,1,Unemployed,0,12,0,3,3,4,12.75
HR,51182.90816,14,1,HR,51182.90816,12,1,HR,51182.90816,5,1,HR,51182.90816,10,1,3,1,4,10.25
IT,69783.6369,21,1,Academia,63461.28125,60,0,IT,69783.6369,8,1,IT,69783.6369,3,1,3,3,4,23
IT,69783.6369,28,1,IT,80035.5,96,1,IT,69783.6369,24,1,Other,47401.625,23,1,3,1,4,42.75
HR,51182.90816,4,1,IT,40650.81818,12,1,HR,51182.90816,14,1,HR,51182.90816,10,1,1,1,4,10
Sales,47142.92286,7,1,Sales,47142.92286,28,1,Sales,47142.92286,90,1,Management,143188,24,1,3,3,4,37.25
Management,56675,154,0,Service,37263.83653,52,1,Marketing,50436.77654,69,1,Service,37263.83653,56,0,3,3,4,82.75
Management,29450,22,1,Marketing,43700,3,1,Other,53085.31717,1,0,Unemployed,0,0,0,3,3,3,6.5
IT,69783.6369,2,1,Other,53085.31717,1,1,IT,69783.6369,10,0,IT,69783.6369,21,0,3,3,4,8.5
Management,79819.50204,163,1,IT,69783.6369,20,1,IT,69783.6369,66,0,Unemployed,0,0,0,3,3,3,62.25
IT,69783.6369,112,0,Other,57881,46,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,39.5
IT,72403.5,15,0,Sales,72403.5,17,0,IT,69783.6369,85,0,IT,69783.6369,18,0,3,3,4,33.75
Finance,59320,10,1,Other,53085.31717,27,1,Operations,69434.83383,50,1,Other,53085.31717,50,1,3,3,4,34.25
Finance,59320,12,1,IT,67400.90476,27,0,IT,69783.6369,11,0,Unemployed,0,0,0,3,1,3,12.5
IT,69783.6369,7,1,Sales,47142.92286,8,1,IT,69783.6369,16,0,Other,24135.01587,3,0,3,3,4,8.5
IT,69783.6369,59,0,Other,53085.31717,91,0,IT,69783.6369,183,0,Service,37263.83653,12,0,3,3,4,86.25
IT,69783.6369,60,0,Other,53085.31717,13,1,Service,37263.83653,27,1,Unemployed,0,0,0,1,1,3,25
IT,69783.6369,60,0,Other,53085.31717,13,1,Service,37263.83653,27,1,Unemployed,0,0,0,1,1,3,25
IT,75938,11,1,Other,53085.31717,80,0,IT,69783.6369,17,1,IT,69783.6369,16,1,1,3,4,31
Management,79819.50204,15,1,Executive,123893.3069,91,0,Executive,123893.3069,13,0,Management,79819.50204,67,0,2,1,4,46.5
Other,53085.31717,120,0,Finance,60991.45474,29,0,IT,69783.6369,52,0,Unemployed,0,0,0,1,1,3,50.25
IT,69783.6369,18,1,HR,51182.90816,17,0,Other,53085.31717,12,0,HR,51182.90816,2,0,3,3,4,12.25
It,127770.6667,14,0,Finance,77805.28205,45,0,Finance,60991.45474,40,0,IT,69783.6369,51,0,3,3,4,37.5
It,127770.6667,18,1,IT,127770.6667,17,1,Engineering,81584.97869,6,1,Executive,123893.3069,28,0,2,1,4,17.25
It,127770.6667,16,1,Operations,85551.22727,75,0,IT,69783.6369,25,0,Management,65055,57,0,3,3,4,43.25
IT,69783.6369,41,1,Academia,41346.78947,4,1,IT,69783.6369,23,1,Management,79819.50204,17,1,1,1,4,21.25
Operations,101776,29,1,IT,69783.6369,34,1,Sales,47142.92286,49,0,Engineering,81584.97869,14,0,3,3,4,31.5
Operations,84975.5,7,1,Operations,84975.5,38,1,Finance,60991.45474,3,1,Other,53085.31717,4,1,3,3,4,13
Operations,84975.5,15,1,Engineering,121679,50,1,IT,69783.6369,10,1,IT,69783.6369,66,0,3,3,4,35.25
Operations,84975.5,13,1,Executive,123893.3069,74,0,Operations,69434.83383,12,0,Finance,65833.88889,9,0,3,3,4,27
HR,40650.81818,43,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,1,10.75
HR,40650.81818,43,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,1,10.75
HR,40650.81818,7,1,IT,40650.81818,13,1,HR,51182.90816,11,1,IT,40650.81818,8,1,3,1,4,9.75
HR,40650.81818,1,0,IT,40650.81818,9,0,IT,69783.6369,7,0,HR,52756.71429,16,0,3,3,4,8.25
HR,40650.81818,57,1,HR,40650.81818,11,1,HR,51182.90816,5,1,HR,51182.90816,12,1,3,3,4,21.25
HR,40650.81818,26,1,HR,51182.90816,55,1,Management,79819.50204,9,0,HR,51182.90816,16,0,2,1,4,26.5
HR,40650.81818,45,0,Engineering,81584.97869,18,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,15.75
HR,40650.81818,53,1,HR,51182.90816,40,1,HR,51182.90816,14,1,HR,51182.90816,18,1,3,3,4,31.25
HR,40650.81818,6,1,HR,51182.90816,3,1,HR,51182.90816,8,1,HR,46621,9,1,3,3,4,6.5
HR,40650.81818,27,0,HR,51182.90816,3,1,Other,53085.31717,3,1,Other,53085.31717,3,1,3,3,4,9
HR,40650.81818,19,1,IT,42578.66667,14,1,Other,53085.31717,167,1,IT,69783.6369,8,1,3,1,4,52
HR,40650.81818,3,1,HR,51182.90816,20,1,HR,51182.90816,10,1,HR,51182.90816,7,1,1,2,4,10
HR,40650.81818,3,1,HR,51182.90816,3,1,HR,51182.90816,10,1,HR,51182.90816,35,1,3,2,4,12.75
HR,40650.81818,8,1,Sales,47142.92286,37,1,HR,51182.90816,10,1,HR,51182.90816,9,1,3,3,4,16
HR,40650.81818,5,1,HR,56624,11,1,HR,51182.90816,19,1,Sales,47142.92286,23,1,3,2,4,14.5
HR,40650.81818,17,1,HR,30400,5,1,HR,51182.90816,30,1,IT,69783.6369,5,1,3,3,4,14.25
HR,51182.90816,47,1,Sales,41147.2,39,1,Management,79819.50204,69,1,Unemployed,0,0,0,2,1,3,38.75
HR,51182.90816,14,1,HR,51182.90816,20,1,HR,51182.90816,13,1,Sales,47142.92286,10,1,3,3,4,14.25
HR,51182.90816,7,1,HR,51182.90816,16,1,HR,51182.90816,29,1,Management,79819.50204,7,0,2,1,4,14.75
HR,51182.90816,19,1,Executive,123893.3069,7,1,HR,51182.90816,27,1,Other,53085.31717,29,1,3,3,4,20.5
HR,51182.90816,7,1,Sales,47142.92286,13,1,Sales,47142.92286,21,1,Sales,47142.92286,16,0,0,1,4,14.25
Sales,47142.92286,32,1,Sales,68677.80769,9,1,Sales,47142.92286,40,0,Sales,38328.75,38,0,3,3,4,29.75
IT,69783.6369,5,1,HR,51182.90816,16,1,HR,51182.90816,7,1,HR,51182.90816,5,1,3,3,4,8.25
It,79276.33333,38,0,Marketing,50436.77654,11,1,IT,69783.6369,14,1,Other,26597.18182,12,1,3,3,4,18.75
IT,69783.6369,13,1,Other,53085.31717,7,0,Service,37263.83653,7,1,Service,37263.83653,18,1,0,3,4,11.25
Service,37263.83653,9,1,Academia,63461.28125,2,1,IT,69783.6369,14,0,Unemployed,0,0,0,3,3,3,6.25
Engineering,61361.8,18,1,Other,53085.31717,6,0,IT,69783.6369,17,0,Engineering,81584.97869,11,0,3,3,4,13
IT,39138.6,11,0,Executive,123893.3069,24,1,Executive,123893.3069,24,1,Executive,123893.3069,39,1,3,3,4,24.5
IT,69783.6369,14,0,IT,69783.6369,5,1,IT,69783.6369,10,1,Other,53085.31717,48,1,2,3,4,19.25
IT,69783.6369,3,1,Executive,123893.3069,4,0,Management,79819.50204,6,1,IT,71116.25,11,1,3,3,4,6
HR,51182.90816,17,1,HR,51182.90816,12,1,HR,51182.90816,9,1,Academia,63461.28125,12,0,3,1,4,12.5
HR,51182.90816,12,1,HR,48094,24,1,Other,53085.31717,25,1,Marketing,50436.77654,4,1,1,1,4,16.25
Other,53085.31717,22,0,IT,77809.25949,39,1,Other,53085.31717,47,0,Unemployed,0,70,0,3,3,4,44.5
Other,68696.33333,37,0,Sales,47142.92286,38,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,18.75
Other,68696.33333,37,0,Sales,47142.92286,38,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,18.75
Other,53085.31717,94,0,IT,69783.6369,2,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,24
Service,41146,139,1,Other,53085.31717,39,1,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,44.5
IT,69783.6369,40,0,IT,93658.74634,11,0,IT,69783.6369,28,0,Other,53085.31717,14,0,3,2,4,23.25
Other,93100,40,0,IT,69783.6369,37,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,19.25
IT,69783.6369,15,0,Executive,123893.3069,7,0,Academia,63461.28125,56,0,Engineering,68548,5,0,3,3,4,20.75
Service,37263.83653,7,1,Other,53085.31717,1,1,Other,53085.31717,4,1,Other,53085.31717,1,1,3,3,4,3.25
Sales,82449,15,1,Management,66503.2,25,1,Management,79819.50204,65,1,Management,136819.5,23,1,3,3,4,32
Sales,68677.80769,5,1,Sales,60877.01504,6,1,Other,53085.31717,4,1,Other,66487.5,20,0,3,3,4,8.75
Sales,68677.80769,11,0,Management,79819.50204,4,0,Sales,47142.92286,11,0,Sales,47142.92286,28,1,3,3,4,13.5
Sales,47142.92286,61,1,Sales,47142.92286,121,0,Marketing,50436.77654,35,0,Sales,71366.9,25,0,3,3,4,60.5
Sales,47142.92286,47,1,Management,79819.50204,20,0,Management,79819.50204,55,0,Executive,123893.3069,63,0,3,3,4,46.25
Sales,47142.92286,60,1,Sales,47142.92286,17,1,Sales,47142.92286,114,1,IT,69783.6369,46,1,3,3,4,59.25
Unemployed,0,9,0,Other,53085.31717,34,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,10.75
Operations,69434.83383,28,1,Consultant,86307.45545,50,1,IT,69783.6369,27,1,IT,69783.6369,63,0,3,3,4,42
Academia,63461.28125,10,0,Management,35386,10,0,Other,53085.31717,10,0,Marketing,50436.77654,8,0,3,3,4,9.5
Other,53085.31717,9,1,Marketing,50436.77654,60,1,Other,53085.31717,62,0,Other,53085.31717,23,0,3,1,4,38.5
Unemployed,0,11,1,IT,77809.25949,15,1,IT,69783.6369,3,1,Academia,63461.28125,8,1,3,3,4,9.25
IT,69783.6369,190,0,Management,79819.50204,232,0,Management,79819.50204,232,0,Academia,41346.78947,24,0,3,3,4,169.5
IT,69783.6369,6,1,IT,69783.6369,260,1,Finance,60991.45474,6,0,Finance,60991.45474,72,0,3,3,4,86
Other,53085.31717,62,0,Other,38000,1,1,Executive,123893.3069,5,0,Other,50317.66667,52,0,3,3,4,30
Finance,60991.45474,139,1,Other,53085.31717,136,0,Marketing,50436.77654,232,0,Other,53085.31717,50,0,3,3,4,139.25
Other,53085.31717,1,0,Other,53085.31717,6,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,1.75
Marketing,50436.77654,5,1,Executive,123893.3069,23,1,Sales,47142.92286,15,1,HR,51182.90816,4,1,3,3,4,11.75
HR,33734,22,1,Sales,47142.92286,11,1,HR,51182.90816,92,0,Other,70300,44,0,1,3,4,42.25
HR,51182.90816,3,1,Academia,56394.6,34,1,HR,51182.90816,37,0,Consultant,72733,2,0,3,3,4,19
HR,51182.90816,6,1,Marketing,50436.77654,9,1,Management,79819.50204,5,1,Marketing,50436.77654,27,1,1,1,4,11.75
HR,51182.90816,28,1,HR,51182.90816,54,1,Other,53085.31717,152,1,Management,79819.50204,16,1,3,3,4,62.5
Finance,60991.45474,4,1,IT,69783.6369,10,1,Executive,123893.3069,27,0,Operations,82979.71429,160,0,3,3,4,50.25
Finance,60991.45474,18,0,Other,53085.31717,67,0,Engineering,81584.97869,9,0,Unemployed,0,0,0,3,3,3,23.5
Other,53085.31717,69,1,Other,53085.31717,71,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,35
Other,53085.31717,69,1,Other,53085.31717,71,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,35
Other,53085.31717,5,1,Other,53085.31717,15,1,Other,53085.31717,5,1,Service,37263.83653,7,1,3,3,4,8
Other,53085.31717,10,1,Engineering,93658.74634,9,0,IT,69783.6369,16,0,IT,69783.6369,2,0,3,1,4,9.25
HR,51182.90816,10,1,HR,51182.90816,65,1,Executive,123893.3069,104,1,Other,53085.31717,6,1,1,3,4,46.25
Unemployed,0,67,1,Sales,47142.92286,40,1,Other,53085.31717,40,1,Management,79819.50204,218,0,3,3,4,91.25
Sales,47142.92286,181,0,Other,53085.31717,6,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,46.75
Other,53085.31717,6,1,Service,37263.83653,9,1,IT,69783.6369,70,0,Admin,51794.60833,101,0,3,3,4,46.5
Academia,34478.71429,16,1,Academia,87338,37,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,13.25
IT,65240,31,0,IT,65240,12,0,Other,53085.31717,4,0,Unemployed,0,0,0,3,3,3,11.75
IT,65221,18,1,IT,69783.6369,97,0,IT,69783.6369,4,0,IT,69783.6369,17,0,3,3,4,34
Unemployed,0,3,1,Other,53085.31717,8,0,Engineering,81584.97869,33,0,Academia,41346.78947,1,0,3,3,4,11.25
Unemployed,0,3,1,IT,69783.6369,16,1,IT,69783.6369,3,1,IT,69783.6369,3,1,3,3,4,6.25
Unemployed,0,4,1,Academia,63461.28125,6,1,Unemployed,0,3,1,Academia,63461.28125,7,1,3,3,4,5
Unemployed,0,3,1,Academia,63461.28125,3,1,Academia,63461.28125,3,1,IT,69783.6369,3,1,3,3,4,3
Unemployed,0,25,1,Other,53085.31717,34,1,Other,53085.31717,48,1,Unemployed,0,0,0,3,3,3,26.75
Unemployed,0,4,0,Other,53085.31717,4,1,Management,79819.50204,56,1,Management,79819.50204,26,1,3,3,4,22.5
Other,53085.31717,79,1,Other,53085.31717,16,0,Other,53085.31717,240,0,Unemployed,0,0,0,3,3,3,83.75
IT,69783.6369,163,0,IT,69783.6369,49,0,Other,53085.31717,25,0,IT,69783.6369,15,0,3,3,4,63
IT,69783.6369,43,1,IT,69783.6369,89,0,Management,79819.50204,51,0,Executive,123893.3069,80,1,3,3,4,65.75
IT,69783.6369,27,1,IT,69783.6369,94,1,IT,69783.6369,71,1,Admin,52052,101,1,3,3,4,73.25
IT,69783.6369,29,1,IT,69783.6369,12,0,IT,69783.6369,9,0,Finance,60991.45474,14,0,3,3,4,16
Executive,123893.3069,91,1,Executive,123893.3069,128,1,Executive,123893.3069,85,1,Sales,66907.90991,27,1,1,1,4,82.75
Executive,123893.3069,170,0,Executive,326069,77,1,Management,79819.50204,88,1,Unemployed,0,0,0,3,3,3,83.75
Other,53085.31717,18,1,Executive,123893.3069,35,0,Engineering,81584.97869,6,0,Engineering,93658.74634,20,0,3,3,4,19.75
Finance,60991.45474,3,0,Finance,60991.45474,17,1,Finance,60991.45474,15,1,Executive,123893.3069,9,0,3,3,4,11
Finance,60991.45474,5,1,Finance,60991.45474,11,1,Management,79819.50204,2,1,Management,79819.50204,4,1,3,3,4,5.5
Executive,171037.5,69,0,Operations,85551.22727,48,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,29.25
Executive,171037.5,96,1,Executive,123893.3069,95,1,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,47.75
Executive,171037.5,129,1,Executive,171037.5,140,0,Other,53085.31717,25,1,Academia,63461.28125,7,0,3,3,4,75.25
Executive,171037.5,64,0,Executive,123893.3069,65,1,Service,37263.83653,27,0,Management,79819.50204,94,0,3,3,4,62.5
Executive,171037.5,6,1,Executive,171037.5,104,1,Finance,60991.45474,3,1,IT,69783.6369,4,1,3,3,4,29.25
Executive,171037.5,7,1,Finance,77805.28205,11,1,Finance,60991.45474,66,1,Management,134709.3514,80,0,3,3,4,41
Executive,171037.5,93,1,Executive,123893.3069,39,0,Management,79819.50204,38,0,Unemployed,0,0,0,3,3,3,42.5
Executive,171037.5,17,0,Executive,123893.3069,32,0,Executive,123893.3069,56,1,Management,79819.50204,40,1,2,1,4,36.25
Executive,171037.5,21,1,Management,79819.50204,35,1,Sales,47142.92286,41,1,Management,127649,14,0,3,3,4,27.75
Executive,171037.5,43,1,Management,81113.66667,136,1,Service,37263.83653,28,1,Management,79819.50204,100,0,3,3,4,76.75
Executive,171037.5,125,1,Executive,326069,62,1,Executive,123893.3069,56,1,Executive,123893.3069,56,1,2,1,4,74.75
Executive,171037.5,7,0,IT,69783.6369,73,1,Consultant,78074.16822,197,0,Consultant,78074.16822,52,0,3,3,4,82.25
Executive,171037.5,7,1,Marketing,50436.77654,204,0,Operations,69434.83383,51,0,Unemployed,0,0,0,3,3,3,65.5
Executive,171037.5,15,0,Management,134709.3514,7,1,Management,79819.50204,7,1,Management,79819.50204,38,1,3,3,4,16.75
Executive,171037.5,103,1,Management,134709.3514,65,0,Management,79819.50204,16,0,Executive,123893.3069,40,0,3,3,4,56
Executive,171037.5,10,1,Management,127649,11,0,Management,79819.50204,49,1,Management,79819.50204,13,0,3,3,4,20.75
Executive,171037.5,69,0,Executive,171037.5,18,1,Management,79819.50204,101,1,Unemployed,0,0,0,3,3,3,47
Executive,171037.5,62,1,Executive,123893.3069,42,0,Management,79819.50204,35,0,Management,143295.5,88,0,3,3,4,56.75
Executive,171037.5,10,1,Government,78213.325,14,0,Admin,51794.60833,8,1,Management,79819.50204,28,0,2,1,4,15
Management,171037.5,35,1,Executive,171037.5,5,1,Management,79819.50204,19,1,Executive,123893.3069,26,1,3,3,4,21.25
Executive,171037.5,26,1,Management,79819.50204,29,1,Management,79819.50204,64,1,Other,53085.31717,380,1,3,3,4,124.75
Management,171037.5,1,0,Executive,171037.5,48,0,Executive,123893.3069,145,0,IT,148377,14,0,3,3,4,52
Executive,171037.5,15,1,Management,127649,82,0,Management,79819.50204,46,0,Executive,37497,61,1,3,3,4,51
Executive,171037.5,18,1,Management,79819.50204,29,1,HR,51182.90816,15,1,HR,51182.90816,31,0,1,2,4,23.25
Executive,171037.5,13,1,Management,77657,153,0,Engineering,81584.97869,72,0,Unemployed,0,0,0,3,3,3,59.5
Management,171037.5,35,1,Management,79819.50204,51,0,Management,79819.50204,11,0,Other,53085.31717,36,0,3,3,4,33.25
Management,171037.5,23,0,Executive,171037.5,56,1,Management,79819.50204,19,1,HR,51182.90816,35,1,3,2,4,33.25
Executive,171037.5,83,1,Finance,77805.28205,52,1,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,33.75
Executive,171037.5,7,0,HR,51182.90816,144,1,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,37.75
Executive,171037.5,203,1,Executive,171037.5,123,1,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,81.5
Executive,171037.5,11,1,Executive,123893.3069,12,1,Executive,123893.3069,122,0,Operations,79162,58,1,3,3,4,50.75
Executive,171037.5,1,1,Other,53085.31717,7,0,Executive,123893.3069,20,1,Executive,123893.3069,27,1,3,3,4,13.75
Executive,171037.5,7,1,Engineering,81584.97869,112,1,Engineering,81584.97869,19,1,Other,83600,54,1,3,3,4,48
Executive,171037.5,28,0,Executive,123893.3069,4,1,Operations,69434.83383,40,0,Operations,58447.9,43,0,3,3,4,28.75
Executive,171037.5,149,1,Executive,123893.3069,18,1,Operations,69434.83383,25,1,Management,79819.50204,16,0,3,3,4,52
Executive,171037.5,33,0,Executive,123893.3069,79,0,Executive,123893.3069,13,0,Management,79819.50204,17,0,3,3,4,35.5
Executive,171037.5,101,0,Management,77657,5,0,Other,53085.31717,16,0,Unemployed,0,0,0,3,3,3,30.5
Executive,171037.5,22,1,Management,79819.50204,34,1,Sales,47142.92286,23,1,Sales,66907.90991,76,1,3,3,4,38.75
Executive,171037.5,38,0,Service,37263.83653,189,1,Academia,63461.28125,153,1,Unemployed,0,0,0,3,3,3,95
Executive,171037.5,412,1,Other,53085.31717,3,1,Academia,63461.28125,19,0,Unemployed,0,0,0,3,3,3,108.5
Executive,171037.5,74,0,Executive,123893.3069,75,1,Other,53085.31717,267,0,Unemployed,0,0,0,3,3,3,104
Executive,171037.5,31,1,Executive,326069,44,0,Executive,123893.3069,37,1,Management,79819.50204,59,0,3,3,4,42.75
Executive,123893.3069,50,1,Management,79819.50204,40,1,Executive,123893.3069,96,0,Executive,123893.3069,59,1,3,3,4,61.25
Executive,123893.3069,22,1,Finance,77805.28205,23,1,Management,79819.50204,23,1,Finance,60991.45474,11,0,3,3,4,19.75
Executive,123893.3069,24,1,Executive,123893.3069,25,0,Management,79819.50204,23,0,Executive,123893.3069,4,0,3,3,4,19
Executive,123893.3069,19,1,Executive,123893.3069,7,1,Management,79819.50204,5,1,Management,79819.50204,42,1,3,3,4,18.25
Executive,123893.3069,11,1,Executive,187814.5,9,1,Consultant,78074.16822,16,1,Executive,123893.3069,19,1,3,3,4,13.75
Executive,123893.3069,18,1,Executive,123893.3069,10,0,Executive,123893.3069,18,0,Management,79819.50204,15,1,3,3,4,15.25
Executive,123893.3069,1,0,Management,79819.50204,20,1,Executive,123893.3069,6,1,IT,69783.6369,4,1,3,3,4,7.75
Executive,123893.3069,31,1,Executive,123893.3069,61,1,Management,79819.50204,97,1,Unemployed,0,0,0,3,3,3,47.25
Executive,123893.3069,22,1,Other,53085.31717,46,1,Management,79819.50204,83,1,Sales,47142.92286,25,1,1,1,4,44
Executive,123893.3069,18,0,Other,53085.31717,50,1,Academia,63461.28125,87,1,Other,53085.31717,128,1,3,3,4,70.75
Executive,123893.3069,80,0,Sales,47142.92286,30,0,Executive,123893.3069,12,0,Service,45085.5,11,0,3,3,4,33.25
Executive,123893.3069,7,1,Executive,123893.3069,59,0,Sales,47142.92286,19,1,Executive,123893.3069,28,0,3,3,4,28.25
Executive,123893.3069,8,1,Executive,123893.3069,25,0,Executive,123893.3069,22,1,Executive,123893.3069,11,0,3,3,4,16.5
Executive,123893.3069,271,1,Executive,123893.3069,205,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,119
Executive,123893.3069,28,1,Executive,123893.3069,38,1,Executive,123893.3069,127,0,Executive,123893.3069,33,0,3,3,4,56.5
Executive,123893.3069,55,1,Executive,171037.5,46,1,Other,53085.31717,12,1,Management,40508.28571,28,0,3,3,4,35.25
Executive,123893.3069,104,0,Management,79819.50204,26,0,Management,79819.50204,57,0,Management,79819.50204,28,0,3,3,4,53.75
Executive,123893.3069,78,1,Executive,123893.3069,46,1,Executive,123893.3069,48,1,Sales,47142.92286,28,1,3,3,4,50
Executive,123893.3069,40,1,Operations,85551.22727,11,0,IT,69783.6369,48,0,Management,79819.50204,13,0,3,3,4,28
Executive,123893.3069,38,1,Marketing,50436.77654,86,1,Executive,123893.3069,27,0,Executive,123893.3069,9,0,1,1,4,40
Executive,123893.3069,82,1,Executive,123893.3069,22,0,Executive,123893.3069,34,0,Executive,123893.3069,16,0,3,3,4,38.5
