Cat1,AvgS1,M1,Co1,Cat2,AvgS2,M2,Co2,Cat3,AvgS3,M3,Co3,Cat4,AvgS4,M4,Co4,Cat5,AvgS5,M5,Co5,NumDeg,NumCertf,numJobs,AverageMonths
Operations,69434.83383,58,1,Operations,69434.83383,17,0,Unemployed,0,40,1,Operations,69434.83383,36,1,Management,79819.50204,164,1,3,3,5,63
Operations,69434.83383,49,1,IT,69783.6369,39,1,Unemployed,0,22,1,Management,79819.50204,57,0,Other,53085.31717,53,0,3,3,5,44
Operations,69434.83383,127,1,Executive,123893.3069,36,1,Unemployed,0,113,1,Executive,123893.3069,24,1,Other,53085.31717,6,0,2,1,5,61.2
Operations,69434.83383,127,1,Executive,123893.3069,36,1,Unemployed,0,113,1,Executive,123893.3069,24,1,Other,53085.31717,6,0,2,1,5,61.2
Engineering,81584.97869,22,1,IT,69783.6369,6,1,Unemployed,0,17,1,Sales,47142.92286,16,1,Marketing,50436.77654,16,1,3,3,5,15.4
HR,51182.90816,156,1,Sales,47142.92286,10,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,35.6
HR,51182.90816,89,1,Other,53085.31717,2,1,Unemployed,0,69,0,HR,51182.90816,84,0,HR,51182.90816,6,0,3,3,5,50
HR,51182.90816,28,1,HR,51182.90816,24,0,Unemployed,0,6,0,HR,51182.90816,9,0,HR,51182.90816,5,0,2,3,5,14.4
HR,51182.90816,23,0,HR,51182.90816,28,0,Unemployed,0,59,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,24.4
HR,51182.90816,13,1,Unemployed,0,70,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,19
HR,51182.90816,7,1,Consultant,78074.16822,33,0,Unemployed,0,6,0,Unemployed,0,2,0,Other,53085.31717,5,0,3,3,5,10.6
HR,51182.90816,1,1,HR,51182.90816,4,1,Unemployed,0,49,1,HR,51182.90816,35,1,Executive,123893.3069,19,0,2,2,5,21.6
HR,51182.90816,16,1,HR,51182.90816,3,1,Unemployed,0,3,1,HR,51182.90816,16,0,HR,51182.90816,7,0,3,3,5,9
HR,51182.90816,60,1,Consultant,78074.16822,12,0,Unemployed,0,12,1,HR,51182.90816,24,1,Management,79819.50204,86,1,3,3,5,38.8
HR,51182.90816,1,1,HR,51182.90816,9,1,Unemployed,0,29,1,Finance,60991.45474,20,1,HR,51182.90816,29,0,3,1,5,17.6
HR,51182.90816,35,1,Sales,47142.92286,6,1,Unemployed,0,23,1,Consultant,78074.16822,7,1,Unemployed,0,65,1,1,2,5,27.2
HR,51182.90816,2,1,Executive,123893.3069,75,1,Unemployed,0,12,1,Consultant,78074.16822,17,1,Consultant,78074.16822,26,1,1,1,5,26.4
HR,51182.90816,19,1,HR,51182.90816,36,0,Unemployed,0,24,0,IT,69783.6369,13,1,IT,69783.6369,4,1,3,3,5,19.2
HR,51182.90816,13,1,HR,51182.90816,42,1,Unemployed,0,26,1,HR,51182.90816,10,1,HR,51182.90816,23,1,3,1,5,22.8
IT,69783.6369,1,1,IT,69783.6369,15,1,Unemployed,0,54,0,Operations,69434.83383,10,0,Academia,63461.28125,19,0,3,3,5,19.8
IT,69783.6369,5,1,Academia,63461.28125,20,1,Unemployed,0,16,1,Service,37263.83653,8,1,Admin,51794.60833,19,1,3,3,5,13.6
IT,69783.6369,42,1,Engineering,81584.97869,23,1,Unemployed,0,17,0,IT,69783.6369,50,0,IT,69783.6369,81,0,2,1,5,42.6
IT,69783.6369,103,1,IT,69783.6369,30,1,Unemployed,0,5,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,30
IT,69783.6369,34,1,IT,69783.6369,94,1,Unemployed,0,88,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,45.6
IT,69783.6369,30,0,IT,69783.6369,9,0,Unemployed,0,17,0,IT,69783.6369,9,0,IT,69783.6369,24,0,3,3,5,17.8
IT,69783.6369,28,1,IT,69783.6369,32,0,Unemployed,0,42,1,Service,37263.83653,14,1,Service,37263.83653,17,1,3,3,5,26.6
IT,69783.6369,24,1,IT,69783.6369,26,1,Unemployed,0,47,0,Sales,47142.92286,29,1,IT,69783.6369,19,1,3,3,5,29
IT,69783.6369,21,1,IT,69783.6369,13,1,Unemployed,0,12,1,IT,69783.6369,17,1,Engineering,81584.97869,19,1,3,3,5,16.4
IT,69783.6369,15,0,IT,69783.6369,86,1,Unemployed,0,5,1,IT,69783.6369,38,1,IT,69783.6369,10,0,3,3,5,30.8
IT,69783.6369,11,1,IT,69783.6369,71,1,Unemployed,0,28,1,Unemployed,0,7,1,IT,69783.6369,7,0,3,3,5,24.8
IT,69783.6369,39,1,IT,69783.6369,17,1,Unemployed,0,16,1,IT,69783.6369,3,1,IT,69783.6369,3,1,3,3,5,15.6
IT,69783.6369,40,1,IT,69783.6369,8,1,Unemployed,0,61,1,Other,53085.31717,81,0,IT,69783.6369,15,1,3,3,5,41
IT,69783.6369,30,1,IT,69783.6369,26,1,Unemployed,0,12,1,Engineering,81584.97869,105,1,Consultant,78074.16822,17,0,3,3,5,38
IT,69783.6369,111,0,IT,69783.6369,59,0,Unemployed,0,46,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,45.6
IT,69783.6369,39,0,Consultant,78074.16822,52,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,20.6
IT,69783.6369,25,0,Other,53085.31717,6,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,8.6
IT,69783.6369,6,1,Engineering,81584.97869,65,1,Unemployed,0,10,1,IT,69783.6369,38,1,Unemployed,0,0,0,2,1,4,23.8
IT,69783.6369,2,1,IT,69783.6369,38,0,Unemployed,0,21,0,IT,69783.6369,15,0,IT,69783.6369,12,0,3,3,5,17.6
IT,69783.6369,5,1,IT,69783.6369,31,1,Unemployed,0,26,1,Admin,51794.60833,24,0,Engineering,81584.97869,14,0,3,3,5,20
IT,69783.6369,24,1,IT,69783.6369,55,0,Unemployed,0,72,0,IT,69783.6369,32,0,Other,53085.31717,6,0,3,3,5,37.8
HR,51182.90816,7,0,HR,51182.90816,43,0,Unemployed,0,42,0,Consultant,78074.16822,64,0,Other,53085.31717,5,0,3,3,5,32.2
HR,51182.90816,61,1,HR,51182.90816,3,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,3,1,2,12.8
HR,51182.90816,6,1,Executive,123893.3069,93,1,Unemployed,0,8,1,Unemployed,0,15,1,HR,51182.90816,3,1,3,1,5,25
HR,51182.90816,20,1,HR,51182.90816,21,1,Unemployed,0,7,1,HR,51182.90816,9,1,IT,69783.6369,4,1,3,1,5,12.2
HR,51182.90816,0,1,Management,79819.50204,9,1,Unemployed,0,2,1,Executive,123893.3069,35,1,Management,79819.50204,3,1,3,1,4,9.8
HR,51182.90816,8,1,Other,53085.31717,57,0,Unemployed,0,3,0,HR,51182.90816,15,0,Service,37263.83653,4,0,3,3,5,17.4
HR,51182.90816,24,1,HR,51182.90816,72,1,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,21.6
HR,51182.90816,46,1,HR,51182.90816,61,1,Unemployed,0,23,1,IT,69783.6369,13,0,IT,69783.6369,13,0,2,1,5,31.2
HR,51182.90816,35,1,Other,53085.31717,15,1,Unemployed,0,4,1,HR,51182.90816,6,1,HR,51182.90816,30,1,3,3,5,18
HR,51182.90816,11,1,HR,51182.90816,12,1,Unemployed,0,12,1,Management,79819.50204,25,0,Other,53085.31717,12,0,3,3,5,14.4
HR,51182.90816,45,1,HR,51182.90816,14,0,Unemployed,0,6,0,HR,51182.90816,9,1,HR,51182.90816,24,1,3,3,5,19.6
HR,51182.90816,33,1,Sales,47142.92286,12,1,Unemployed,0,63,0,HR,51182.90816,3,0,HR,51182.90816,28,1,3,3,5,27.8
HR,51182.90816,14,0,HR,51182.90816,7,1,Unemployed,0,13,1,HR,51182.90816,63,1,Operations,69434.83383,50,1,3,1,5,29.4
HR,51182.90816,18,1,HR,51182.90816,8,1,Unemployed,0,15,1,Management,79819.50204,36,0,Other,53085.31717,21,0,3,1,5,19.6
HR,51182.90816,31,0,HR,51182.90816,26,1,Unemployed,0,9,1,HR,51182.90816,11,1,HR,51182.90816,14,1,3,3,5,18.2
HR,51182.90816,17,0,HR,51182.90816,21,1,Unemployed,0,64,1,HR,51182.90816,20,1,HR,51182.90816,24,1,0,1,5,29.2
HR,51182.90816,13,1,Sales,47142.92286,11,0,Unemployed,0,6,0,Executive,123893.3069,43,1,HR,51182.90816,15,1,3,3,5,17.6
Management,79819.50204,163,1,IT,69783.6369,20,1,Unemployed,0,66,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,52.2
IT,69783.6369,11,1,Other,53085.31717,80,0,Unemployed,0,17,1,IT,69783.6369,16,1,IT,69783.6369,25,1,1,3,5,29.8
Operations,69434.83383,7,1,Operations,69434.83383,38,1,Unemployed,0,3,1,Other,53085.31717,4,1,Academia,63461.28125,4,1,3,3,5,11.2
HR,51182.90816,57,1,HR,51182.90816,11,1,Unemployed,0,5,1,HR,51182.90816,12,1,HR,51182.90816,97,0,3,3,5,36.4
HR,51182.90816,53,1,HR,51182.90816,40,1,Unemployed,0,14,1,HR,51182.90816,18,1,HR,51182.90816,32,1,3,3,5,31.4
HR,51182.90816,26,1,HR,51182.90816,55,1,Unemployed,0,9,0,HR,51182.90816,16,0,HR,51182.90816,37,0,2,1,5,28.6
HR,51182.90816,7,1,IT,69783.6369,13,1,Unemployed,0,11,1,IT,69783.6369,8,1,HR,51182.90816,17,1,3,1,5,11.2
HR,51182.90816,3,1,HR,51182.90816,20,1,Unemployed,0,10,1,Unemployed,0,7,1,Unemployed,0,30,1,1,2,5,14
HR,51182.90816,3,1,HR,51182.90816,3,1,Unemployed,0,10,1,HR,51182.90816,35,1,HR,51182.90816,20,1,3,2,5,14.2
HR,51182.90816,1,0,IT,69783.6369,9,0,Unemployed,0,7,0,HR,51182.90816,16,0,HR,51182.90816,40,0,3,3,5,14.6
HR,51182.90816,47,1,Sales,47142.92286,39,1,Unemployed,0,69,1,Unemployed,0,0,0,Unemployed,0,0,0,2,1,3,31
HR,51182.90816,14,1,HR,51182.90816,20,1,Unemployed,0,13,1,Sales,47142.92286,10,1,Other,53085.31717,6,0,3,3,5,12.6
HR,51182.90816,19,1,Executive,123893.3069,7,1,Unemployed,0,27,1,Other,53085.31717,29,1,HR,51182.90816,32,0,3,3,5,22.8
IT,69783.6369,13,1,Other,53085.31717,7,0,Unemployed,0,7,1,Service,37263.83653,18,1,Unemployed,0,0,0,0,3,4,9
Other,53085.31717,69,1,Other,53085.31717,71,0,Unemployed,0,0,0,Unemployed,0,0,0,Other,53085.31717,6,1,1,1,3,29.2
Other,53085.31717,69,1,Other,53085.31717,71,0,Unemployed,0,0,0,Unemployed,0,0,0,Other,53085.31717,6,1,1,1,3,29.2
IT,69783.6369,18,1,IT,69783.6369,97,0,Unemployed,0,4,0,IT,69783.6369,17,0,IT,69783.6369,6,0,3,3,5,28.4
IT,69783.6369,163,0,IT,69783.6369,49,0,Unemployed,0,25,0,IT,69783.6369,15,0,IT,69783.6369,35,0,3,3,5,57.4
IT,69783.6369,29,1,IT,69783.6369,12,0,Unemployed,0,9,0,Finance,60991.45474,14,0,HR,51182.90816,10,0,3,3,5,14.8
Executive,123893.3069,69,0,Operations,69434.83383,48,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,23.4
Executive,123893.3069,62,1,Executive,123893.3069,42,0,Unemployed,0,35,0,Management,79819.50204,88,0,Other,53085.31717,6,0,3,3,5,46.6
Executive,123893.3069,78,1,Executive,123893.3069,46,1,Unemployed,0,48,1,Sales,47142.92286,28,1,Finance,60991.45474,29,0,3,3,5,45.8
Executive,123893.3069,6,0,Other,53085.31717,32,0,Unemployed,0,24,0,Other,53085.31717,34,0,Executive,123893.3069,61,0,3,1,5,31.4
Executive,123893.3069,11,1,Executive,123893.3069,54,1,Unemployed,0,27,0,Executive,123893.3069,23,0,Executive,123893.3069,17,0,3,3,5,26.4
IT,69783.6369,11,1,Consultant,78074.16822,21,1,Unemployed,0,29,1,Consultant,78074.16822,1,1,Executive,123893.3069,27,0,3,3,5,17.8
Service,37263.83653,22,0,Marketing,50436.77654,3,1,Unemployed,0,27,1,Other,53085.31717,48,0,Unemployed,0,6,1,3,3,5,21.2
Service,37263.83653,12,1,Sales,47142.92286,23,1,Unemployed,0,12,1,Sales,47142.92286,11,1,Marketing,50436.77654,1,1,3,3,5,11.8
Service,37263.83653,10,0,Management,79819.50204,31,0,Unemployed,0,59,1,Sales,47142.92286,5,1,Sales,47142.92286,27,0,3,3,5,26.4
Service,37263.83653,8,1,Unemployed,0,12,0,Unemployed,0,6,1,Other,53085.31717,2,1,Management,79819.50204,1,1,3,3,5,5.8
Service,37263.83653,61,1,Operations,69434.83383,18,1,Unemployed,0,5,1,Management,79819.50204,38,1,Academia,63461.28125,9,1,3,3,5,26.2
Service,37263.83653,1,1,Sales,47142.92286,56,0,Unemployed,0,21,1,Sales,47142.92286,3,1,IT,69783.6369,24,1,3,3,5,21
Service,37263.83653,19,0,Other,53085.31717,6,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,7.4
Service,37263.83653,25,1,Service,37263.83653,3,1,Unemployed,0,25,0,HR,51182.90816,30,0,Unemployed,0,0,0,2,1,4,16.6
Service,37263.83653,8,1,Service,37263.83653,15,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,4.6
Service,37263.83653,0,1,Other,53085.31717,3,1,Unemployed,0,11,1,Unemployed,0,0,0,Other,53085.31717,6,0,1,1,3,4
Service,37263.83653,32,1,Finance,60991.45474,5,1,Unemployed,0,4,1,Service,37263.83653,14,1,Unemployed,0,0,0,2,1,4,11
Service,37263.83653,3,1,Service,37263.83653,22,0,Unemployed,0,43,0,Unemployed,0,0,0,Unemployed,0,0,0,2,1,3,13.6
Service,37263.83653,19,1,Service,37263.83653,21,1,Unemployed,0,116,0,Management,79819.50204,43,0,Other,53085.31717,6,0,3,3,5,41
Service,37263.83653,18,1,Management,79819.50204,1,1,Unemployed,0,59,0,Executive,123893.3069,70,0,Management,79819.50204,136,0,3,3,5,56.8
Service,37263.83653,26,0,Other,53085.31717,26,1,Unemployed,0,40,0,Management,79819.50204,200,1,Other,53085.31717,6,0,3,3,5,59.6
Service,37263.83653,14,1,Operations,69434.83383,11,0,Unemployed,0,12,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,9.8
Service,37263.83653,13,1,Service,37263.83653,113,1,Unemployed,0,64,0,Service,37263.83653,59,0,Other,53085.31717,48,0,3,3,5,59.4
IT,69783.6369,27,1,Other,53085.31717,7,0,Unemployed,0,53,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,19.8
Other,53085.31717,24,1,Management,79819.50204,6,0,Unemployed,0,19,0,Operations,69434.83383,19,1,Operations,69434.83383,27,1,3,3,5,19
Other,53085.31717,16,0,Service,37263.83653,7,1,Unemployed,0,3,1,Service,37263.83653,4,1,Executive,123893.3069,6,0,2,1,5,7.2
Other,53085.31717,1,1,Other,53085.31717,43,0,Unemployed,0,84,0,Other,53085.31717,124,0,Other,53085.31717,6,0,3,3,5,51.6
Other,53085.31717,31,0,Executive,123893.3069,56,0,Unemployed,0,80,0,Executive,123893.3069,80,0,Executive,123893.3069,32,0,3,1,5,55.8
Other,53085.31717,5,1,Other,53085.31717,16,0,Unemployed,0,16,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,9.8
Sales,47142.92286,57,1,Academia,63461.28125,31,1,Unemployed,0,24,1,Other,53085.31717,59,1,Other,53085.31717,6,1,2,1,5,35.4
Other,53085.31717,184,1,Academia,63461.28125,27,1,Unemployed,0,11,1,IT,69783.6369,4,0,Academia,63461.28125,3,0,3,3,5,45.8
Marketing,50436.77654,7,1,Marketing,50436.77654,10,1,Unemployed,0,6,1,Sales,47142.92286,13,1,Other,53085.31717,6,0,2,1,5,8.4
Marketing,50436.77654,6,1,Marketing,50436.77654,3,1,Unemployed,0,13,1,Sales,47142.92286,9,0,Marketing,50436.77654,1,0,3,3,5,6.4
Marketing,50436.77654,8,1,Other,53085.31717,38,1,Unemployed,0,41,1,Service,37263.83653,15,1,Other,53085.31717,21,1,3,3,5,24.6
Marketing,50436.77654,1,1,Management,79819.50204,197,0,Unemployed,0,54,0,Executive,123893.3069,12,0,Admin,51794.60833,33,0,3,3,5,59.4
Marketing,50436.77654,39,0,Marketing,50436.77654,5,0,Unemployed,0,4,1,Marketing,50436.77654,18,0,Other,53085.31717,17,0,3,3,5,16.6
Marketing,50436.77654,4,1,Academia,63461.28125,10,1,Unemployed,0,4,0,Operations,69434.83383,37,0,Other,53085.31717,12,1,3,3,5,13.4
Marketing,50436.77654,40,1,HR,51182.90816,21,1,Unemployed,0,2,1,Academia,63461.28125,13,1,Management,79819.50204,6,0,2,1,5,16.4
Marketing,50436.77654,8,0,Marketing,50436.77654,22,1,Unemployed,0,6,1,Unemployed,0,0,0,Other,53085.31717,6,1,1,1,4,8.4
IT,69783.6369,1,1,Academia,63461.28125,14,1,Unemployed,0,5,0,Academia,63461.28125,2,0,Academia,63461.28125,20,1,3,3,5,8.4
IT,69783.6369,63,0,IT,69783.6369,28,0,Unemployed,0,4,1,Finance,60991.45474,3,1,Finance,60991.45474,3,1,3,3,5,20.2
IT,69783.6369,28,0,Engineering,81584.97869,2,0,Unemployed,0,1,0,IT,69783.6369,1,0,IT,69783.6369,1,0,2,1,5,6.6
IT,69783.6369,36,0,Other,53085.31717,17,0,Unemployed,0,40,0,IT,69783.6369,16,0,IT,69783.6369,173,0,3,3,5,56.4
IT,69783.6369,87,0,IT,69783.6369,98,0,Unemployed,0,42,0,Academia,63461.28125,40,0,IT,69783.6369,41,0,3,3,5,61.6
IT,69783.6369,87,1,Engineering,81584.97869,75,1,Unemployed,0,47,0,Academia,63461.28125,19,0,Consultant,78074.16822,174,0,3,3,5,80.4
IT,69783.6369,31,1,Academia,63461.28125,27,1,Unemployed,0,12,1,Engineering,81584.97869,26,0,Other,53085.31717,6,0,3,3,5,20.4
IT,69783.6369,129,0,IT,69783.6369,53,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,38.8
IT,69783.6369,111,0,Unemployed,0,144,0,Unemployed,0,3,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,54
IT,69783.6369,111,0,Unemployed,0,144,0,Unemployed,0,3,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,54
IT,69783.6369,67,1,Academia,63461.28125,3,0,Unemployed,0,3,0,Unemployed,0,2,0,Unemployed,0,6,0,3,3,5,16.2
IT,69783.6369,65,0,IT,69783.6369,4,0,Unemployed,0,10,0,Other,53085.31717,27,0,Academia,63461.28125,65,0,3,3,5,34.2
IT,69783.6369,60,0,IT,69783.6369,11,0,Unemployed,0,88,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,34.2
IT,69783.6369,53,1,Unemployed,0,15,0,Unemployed,0,4,0,Unemployed,0,4,0,Other,53085.31717,6,0,3,3,5,16.4
IT,69783.6369,51,0,IT,69783.6369,19,0,Unemployed,0,5,0,Academia,63461.28125,27,1,IT,69783.6369,8,1,3,3,5,22
IT,69783.6369,49,1,IT,69783.6369,21,0,Unemployed,0,44,0,Consultant,78074.16822,52,0,Unemployed,0,6,1,2,1,5,34.4
IT,69783.6369,49,1,IT,69783.6369,21,0,Unemployed,0,44,0,Consultant,78074.16822,52,0,Unemployed,0,6,1,2,1,5,34.4
IT,69783.6369,45,1,IT,69783.6369,3,1,Unemployed,0,25,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,17
IT,69783.6369,43,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,3,1,1,8.6
IT,69783.6369,41,0,IT,69783.6369,9,1,Unemployed,0,39,0,IT,69783.6369,3,0,IT,69783.6369,7,0,3,3,5,19.8
IT,69783.6369,39,1,Academia,63461.28125,8,1,Unemployed,0,21,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,16
IT,69783.6369,39,1,IT,69783.6369,15,1,Unemployed,0,12,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,15.6
IT,69783.6369,39,1,IT,69783.6369,14,1,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,13
IT,69783.6369,38,1,IT,69783.6369,13,1,Unemployed,0,2,1,IT,69783.6369,7,1,Sales,47142.92286,8,1,3,3,5,13.6
IT,69783.6369,38,1,Academia,63461.28125,7,1,Unemployed,0,7,1,Academia,63461.28125,3,1,Academia,63461.28125,3,1,3,3,5,11.6
IT,69783.6369,37,1,IT,69783.6369,46,1,Unemployed,0,6,1,IT,69783.6369,23,0,Other,53085.31717,6,1,3,3,5,23.6
IT,69783.6369,36,1,IT,69783.6369,3,1,Unemployed,0,13,0,Engineering,81584.97869,31,0,Other,53085.31717,6,0,3,3,5,17.8
IT,69783.6369,32,1,IT,69783.6369,20,1,Unemployed,0,16,1,Unemployed,0,3,1,Unemployed,0,0,0,2,1,4,14.2
IT,69783.6369,32,1,IT,69783.6369,20,1,Unemployed,0,16,1,Unemployed,0,3,1,Unemployed,0,0,0,2,1,4,14.2
IT,69783.6369,28,1,IT,69783.6369,7,1,Unemployed,0,7,1,Academia,63461.28125,4,0,IT,69783.6369,3,0,3,3,5,9.8
IT,69783.6369,28,1,IT,69783.6369,7,1,Unemployed,0,7,1,Academia,63461.28125,4,0,IT,69783.6369,3,0,3,3,5,9.8
IT,69783.6369,28,1,Management,79819.50204,14,1,Unemployed,0,41,1,IT,69783.6369,9,1,IT,69783.6369,4,1,3,3,5,19.2
IT,69783.6369,27,1,Engineering,81584.97869,23,1,Unemployed,0,67,0,Academia,63461.28125,44,1,Academia,63461.28125,4,1,3,3,5,33
IT,69783.6369,27,1,IT,69783.6369,19,1,Unemployed,0,3,1,Academia,63461.28125,7,1,Engineering,81584.97869,3,1,3,3,5,11.8
IT,69783.6369,24,1,Finance,60991.45474,8,1,Unemployed,0,3,1,Management,79819.50204,23,1,Academia,63461.28125,57,0,3,3,5,23
IT,69783.6369,23,1,IT,69783.6369,4,1,Unemployed,0,3,0,IT,69783.6369,4,0,Other,53085.31717,6,0,3,3,5,8
IT,69783.6369,23,1,IT,69783.6369,13,1,Unemployed,0,25,0,Engineering,81584.97869,53,0,Other,53085.31717,6,0,3,3,5,24
IT,69783.6369,21,1,IT,69783.6369,25,1,Unemployed,0,69,0,Engineering,81584.97869,34,0,Other,53085.31717,6,0,3,3,5,31
IT,69783.6369,20,0,IT,69783.6369,12,0,Unemployed,0,4,0,IT,69783.6369,56,0,Marketing,50436.77654,42,0,3,3,5,26.8
IT,69783.6369,19,0,IT,69783.6369,19,0,Unemployed,0,26,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,15.2
IT,69783.6369,18,1,IT,69783.6369,17,1,Unemployed,0,22,1,IT,69783.6369,3,1,IT,69783.6369,3,1,3,3,5,12.6
IT,69783.6369,17,0,IT,69783.6369,3,0,Unemployed,0,4,1,Service,37263.83653,38,1,Other,53085.31717,6,0,3,3,5,13.6
IT,69783.6369,16,1,IT,69783.6369,26,1,Unemployed,0,13,1,IT,69783.6369,12,1,Other,53085.31717,6,0,3,3,5,14.6
IT,69783.6369,15,1,IT,69783.6369,4,1,Unemployed,0,3,1,Other,53085.31717,3,1,Other,53085.31717,6,0,3,3,5,6.2
IT,69783.6369,14,1,Other,53085.31717,2,1,Unemployed,0,31,1,Management,79819.50204,30,1,Other,53085.31717,6,0,3,3,5,16.6
IT,69783.6369,12,0,IT,69783.6369,11,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,3,1,2,4.6
IT,69783.6369,11,1,IT,69783.6369,19,1,Unemployed,0,29,0,IT,69783.6369,27,0,Engineering,81584.97869,37,0,3,3,5,24.6
IT,69783.6369,11,1,IT,69783.6369,4,1,Unemployed,0,3,1,IT,69783.6369,3,1,IT,69783.6369,3,1,3,3,5,4.8
IT,69783.6369,10,1,Unemployed,0,3,1,Unemployed,0,35,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,12
IT,69783.6369,8,0,Engineering,81584.97869,16,0,Unemployed,0,24,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,12
IT,69783.6369,8,1,IT,69783.6369,6,0,Unemployed,0,21,0,IT,69783.6369,13,0,Other,53085.31717,6,0,3,3,5,10.8
IT,69783.6369,7,1,Engineering,81584.97869,18,0,Unemployed,0,35,0,Unemployed,0,0,0,Unemployed,0,0,0,2,1,3,12
IT,69783.6369,7,1,Operations,69434.83383,3,1,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,4.4
IT,69783.6369,7,0,IT,69783.6369,3,1,Unemployed,0,5,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,5.4
IT,69783.6369,6,1,IT,69783.6369,7,0,Unemployed,0,13,0,IT,69783.6369,34,0,IT,69783.6369,47,0,3,3,5,21.4
IT,69783.6369,6,0,Other,53085.31717,4,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,4.4
IT,69783.6369,4,1,Academia,63461.28125,4,1,Unemployed,0,16,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,7.2
IT,69783.6369,3,1,Engineering,81584.97869,3,1,Unemployed,0,4,0,Sales,47142.92286,4,0,Sales,47142.92286,16,0,3,3,5,6
IT,69783.6369,2,1,IT,69783.6369,3,1,Unemployed,0,2,0,IT,69783.6369,6,0,Other,53085.31717,6,0,3,3,5,3.8
IT,69783.6369,2,1,Engineering,81584.97869,14,1,Unemployed,0,19,1,Academia,63461.28125,23,1,Academia,63461.28125,7,1,3,3,5,13
IT,69783.6369,1,1,IT,69783.6369,3,1,Unemployed,0,3,1,Other,53085.31717,3,1,Academia,63461.28125,3,1,3,3,5,2.6
IT,69783.6369,15,1,IT,69783.6369,47,1,Unemployed,0,2,1,IT,69783.6369,4,1,Marketing,50436.77654,46,1,3,3,5,22.8
IT,69783.6369,19,1,IT,69783.6369,20,0,Unemployed,0,13,1,IT,69783.6369,10,1,Academia,63461.28125,24,0,3,3,5,17.2
IT,69783.6369,22,1,IT,69783.6369,25,0,Unemployed,0,3,1,IT,69783.6369,3,1,IT,69783.6369,3,1,3,3,5,11.2
IT,69783.6369,3,1,Finance,60991.45474,3,1,Unemployed,0,3,1,Unemployed,0,0,0,Unemployed,0,0,0,2,1,3,1.8
IT,69783.6369,15,1,Engineering,81584.97869,3,0,Unemployed,0,15,1,Other,53085.31717,5,1,Management,79819.50204,101,1,3,3,5,27.8
IT,69783.6369,12,1,IT,69783.6369,7,1,Unemployed,0,11,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,8.4
IT,69783.6369,10,1,Finance,60991.45474,6,0,Unemployed,0,37,0,IT,69783.6369,21,0,Engineering,81584.97869,2,0,3,3,5,15.2
IT,69783.6369,8,1,IT,69783.6369,4,1,Unemployed,0,0,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,4.8
IT,69783.6369,7,1,Engineering,81584.97869,7,1,Unemployed,0,3,0,Engineering,81584.97869,35,0,Operations,69434.83383,3,0,2,3,5,11
IT,69783.6369,3,1,Service,37263.83653,5,1,Unemployed,0,12,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,3,4
